Customer_ID,Age,Gender,Region,Annual_Income,Years_as_Customer,Email_Opt_In,Promotion_Response,Num_Campaigns_Received,Num_Campaigns_Clicked,Website_Visits_Per_Month,App_Usage_Hours_Month,Social_Media_Engagement_Score,Total_Spend,Num_Purchases_Last_Year,Avg_Order_Value,Discount_Usage_Rate,Customer_Satisfaction_Score,Support_Tickets_Raised,Loyalty_Program_Member,Preferred_Channel,Last_Purchase_Days_Ago,Target_Churn
CUST10907,47,Male,North,108734.42,0.6,Yes,Responded,5,0,7,1.1,75.5,1044.7,11,94.97,0.213,3.9,3,No,In-Store,2,No
CUST10462,30,Male,North,37037.58,1.2,No,Responded,8,2,6,2.9,27.1,1412.74,12,117.73,0.481,5.7,0,No,In-Store,64,No
CUST11124,58,Female,North,49199.62,2,Yes,Responded,4,2,9,,47.7,312.14,5,62.43,0.681,4.6,2,Yes,In-Store,12,No
CUST10636,48,Female,North,35994.97,0.1,Yes,Ignored,4,1,5,6.3,11.3,1566.79,7,223.83,0.207,8.1,2,No,Online,6,No
CUST11031,18,Female,Central,64399.54,1.1,No,Responded,4,1,7,0.5,46.3,931.67,6,155.28,0.685,8,2,No,In-Store,57,Yes
CUST10468,32,Male,North,78388.56,7.1,No,Ignored,2,1,5,0.9,23.8,636.73,10,63.67,0.273,5.6,1,No,In-Store,113,Yes
CUST10033,25,Male,West,70458.3,4.8,Yes,Ignored,11,4,5,10,21.1,924.59,10,92.46,0.711,6.1,1,Yes,Mobile App,19,No
CUST10416,57,Female,North,110734.75,3.7,Yes,Unsubscribed,2,0,13,3.4,50.2,570.27,6,95.04,0.3,7,0,Yes,Mobile App,15,Yes
CUST10247,30,Male,Central,57349.91,0.7,Yes,Responded,8,2,9,0,30.2,1251.02,5,250.2,0.388,7.8,2,No,In-Store,7,No
CUST10846,41,Female,East,40173.27,3.3,No,Ignored,4,1,7,3.7,75.8,338.24,10,33.82,0.369,6.4,2,Yes,Online,43,Yes
CUST10766,38,Other,Central,30397.05,0.1,Yes,Responded,1,0,12,5.5,99.9,859.46,6,143.24,0.126,,1,No,In-Store,132,No
CUST11071,44,Male,East,143824.95,0.3,Yes,Ignored,8,3,9,2.3,42.4,489.33,12,40.78,0.158,4.3,1,No,Online,1,No
CUST10836,57,Male,South,57460.68,2.8,Yes,Unsubscribed,10,3,9,,1.6,594.04,12,49.5,0.419,8.2,1,No,Online,14,Yes
CUST10216,29,Male,Central,68043.54,10,No,Ignored,8,4,8,2.8,25.6,821.85,8,102.73,0.263,5,0,No,Online,41,Yes
CUST11179,25,Male,West,32529.89,2.4,Yes,Ignored,12,1,10,1.8,39.3,895.95,16,56,0.348,4.8,2,No,In-Store,65,No
CUST10774,45,Female,South,54216.79,0.5,Yes,Responded,4,1,12,0.4,65.2,440.01,7,62.86,0.297,8.3,4,No,In-Store,60,No
CUST10543,55,Other,Central,33282.29,0.7,No,Responded,6,1,7,2.5,70.3,1402.29,10,140.23,0.213,5.7,1,No,In-Store,43,No
CUST10493,28,Female,South,11079.76,1.9,Yes,Responded,6,4,5,5.2,7.5,2197.23,8,274.65,0.336,10,1,Yes,Online,13,No
CUST10464,37,Female,North,41599.23,3.9,No,Ignored,5,1,8,2.2,4.2,1008.9,6,168.15,0.379,7,1,No,Online,63,No
CUST10391,44,Male,North,46259.95,8.5,No,Ignored,11,3,9,2.8,78.9,1019.38,14,72.81,0.11,4.4,1,Yes,Mobile App,144,No
CUST10438,18,Female,South,48060.01,0.1,Yes,Responded,8,1,5,5.4,16.6,1602.39,9,178.04,,5.7,2,No,In-Store,10,No
CUST11196,38,Female,North,23525.7,1.3,Yes,Ignored,7,3,9,4.5,0.3,955.49,5,191.1,0.512,9,0,No,Mobile App,11,No
CUST10326,52,Female,East,67728.09,9.2,Yes,Ignored,7,3,6,5.9,13.7,1008.74,13,77.6,0.312,6.3,0,Yes,In-Store,231,Yes
CUST11114,40,Male,South,32523.38,7.4,No,Ignored,3,1,5,2.4,79.9,2169.11,8,271.14,0.844,5.8,2,No,Online,8,Yes
CUST10465,35,Male,West,90227.51,0.6,Yes,Ignored,5,1,10,2.4,83.8,1433.32,6,238.89,0.294,6.3,3,No,Mobile App,7,No
CUST10553,41,Female,Central,,1,Yes,Responded,7,2,7,6.2,19.5,492.41,2,246.2,0.342,8.5,1,No,In-Store,33,No
CUST10061,36,Female,West,18190.2,5.8,Yes,Unsubscribed,9,6,6,2.6,16.9,1933.83,6,322.3,0.09,8.9,4,No,In-Store,142,Yes
CUST10418,52,Male,Central,60190.01,3.7,Yes,Responded,5,1,8,0.9,47.3,1853.07,7,264.72,0.415,9,0,Yes,In-Store,77,No
CUST10792,41,Female,North,78304.36,2.3,Yes,Ignored,6,0,13,0.3,73,1012.11,9,112.46,0.255,9.7,1,No,Online,9,No
CUST11168,45,Female,West,91768.41,3.3,Yes,Ignored,4,0,10,1.7,34.2,841.47,10,84.15,0.218,5.8,1,Yes,Mobile App,43,No
CUST10538,50,Male,South,81369.2,1,Yes,Ignored,6,1,13,6.2,81.6,938.37,9,104.26,,6.3,0,No,Online,20,No
CUST10155,29,Female,South,137931.79,11.8,Yes,Responded,8,4,6,6.5,25.2,841.83,4,210.46,0.646,8.3,1,Yes,Online,108,No
CUST10945,25,Male,South,64351.13,1.8,Yes,Ignored,3,0,6,0.2,60.8,1021.16,8,127.64,0.533,5.2,3,No,In-Store,28,Yes
CUST10977,18,Male,Central,43526,4.1,No,Ignored,9,3,12,1.8,10.6,756.85,11,68.8,0.278,4.7,1,No,Online,36,Yes
CUST10610,46,Male,West,,5,No,Ignored,10,3,6,4.4,81.6,851.89,10,85.19,0.219,7.8,1,Yes,Online,51,No
CUST10366,41,Male,North,69134.76,2.1,Yes,Responded,6,1,15,2.2,82.4,1692.53,7,241.79,0.735,8.2,1,No,Online,204,Yes
CUST10348,29,Female,Central,,1,Yes,Ignored,4,1,5,7.7,25.9,796.89,11,72.44,0.38,8.6,2,No,Mobile App,83,No
CUST11151,18,Female,West,33960.85,2.9,No,Responded,7,1,10,,63.2,1018.65,6,169.78,0.498,4.5,0,Yes,Online,41,No
CUST11088,35,Other,Central,56817.82,1.1,No,Responded,6,1,11,1.6,77,743.56,11,67.6,0.6,,0,Yes,In-Store,57,No
CUST10166,48,Male,South,,8.2,No,Ignored,7,1,12,3.5,51.1,826.87,7,118.12,0.288,9.1,1,Yes,In-Store,51,No
CUST10850,31,Female,South,100276.55,5.4,No,Responded,4,1,4,2.8,,998.21,11,90.75,0.287,9.1,0,No,Online,21,No
CUST10904,40,Female,West,56886.22,0.6,Yes,Unsubscribed,6,2,7,5.3,53.6,697.5,9,77.5,,6.3,4,No,In-Store,82,Yes
CUST10546,45,Male,Central,25417.79,0.6,Yes,Unsubscribed,3,1,5,2.7,26.8,1757.03,12,146.42,0.244,7.9,4,No,In-Store,63,Yes
CUST10204,21,Male,West,47943.31,3.4,No,Ignored,9,4,7,5.6,58.8,1311.04,11,119.19,0.166,8.8,1,No,Online,38,Yes
CUST10878,38,Male,North,70799.34,5.3,Yes,Ignored,7,1,7,1.2,86.1,492.4,5,98.48,0.277,6.8,2,Yes,Online,29,No
CUST11087,41,Female,South,27933.24,4.8,Yes,Ignored,5,1,7,11.7,75.9,535.51,11,48.68,0.103,7.5,2,No,Mobile App,47,Yes
CUST10186,44,Male,West,56489.26,0.1,No,Ignored,8,2,5,,3,331.79,11,30.16,0.434,4.9,1,Yes,Mobile App,40,No
CUST11164,50,Male,North,36798.95,0.8,Yes,Unsubscribed,9,1,6,0.9,40.8,1099.64,6,183.27,0.205,6.2,2,Yes,Mobile App,11,Yes
CUST10009,45,Male,Central,68286.82,1,Yes,Ignored,7,1,16,4.9,64.5,983.27,10,98.33,0.436,5.1,1,Yes,In-Store,46,Yes
CUST10010,32,Female,West,69192.33,2.8,No,Ignored,9,3,12,2.3,88.6,807.98,14,57.71,0.464,6.8,2,Yes,Online,5,No
CUST10913,57,Female,East,,1.8,No,Ignored,7,4,6,0.8,94.3,239.13,6,39.85,0.116,8.9,4,No,Online,112,No
CUST10831,27,Female,East,47520.4,3.9,Yes,Responded,5,1,5,6,72.6,1044.75,5,208.95,,6.6,0,No,Mobile App,11,No
CUST10742,31,Female,North,24640.58,1.9,Yes,Responded,9,2,6,9.9,99,1501.73,8,187.72,,5.2,0,Yes,In-Store,55,Yes
CUST10555,33,Female,South,46884.04,1.3,Yes,Ignored,5,1,7,2.5,88.8,840.06,3,280.02,0.025,8.3,0,No,Online,24,No
CUST10289,31,Male,Central,66151.29,4,Yes,Responded,4,0,9,1.9,3.2,979.6,11,89.05,0.613,5.9,1,No,Online,23,No
CUST10427,46,Female,North,16182.62,3.1,No,Ignored,5,0,13,1.4,3.6,624.51,6,104.08,0.295,6.1,0,Yes,Online,146,No
CUST10561,63,Other,South,32131.04,1.9,Yes,Ignored,0,0,6,2,31.4,1139.62,16,71.23,0.631,9,1,No,Mobile App,38,No
CUST10659,36,Female,Central,34353.35,4.7,No,Responded,7,3,13,2.2,0.6,1612.3,5,322.46,0.665,7.4,2,No,Online,10,No
CUST11131,43,Female,South,77101.42,1.1,No,Responded,9,4,7,4.6,5.2,2098.73,14,149.91,0.135,6.9,4,Yes,Online,10,No
CUST10992,35,Female,Central,32694.55,,Yes,Responded,11,1,12,8.1,16.5,966.07,9,107.34,0.243,7,0,No,Online,31,No
CUST10876,32,Male,South,62540.99,0.6,Yes,Responded,9,2,6,14.5,91.5,673.35,7,96.19,0.094,6.1,0,No,In-Store,65,Yes
CUST10702,30,Male,South,46158.17,,Yes,Ignored,5,3,10,6.7,90,1149.95,11,104.54,0.096,6.5,0,Yes,Online,75,No
CUST10151,42,Female,North,54104.21,4.3,No,Responded,9,2,8,6.2,12.9,501.84,7,71.69,0.226,7.2,1,No,Online,43,No
CUST10112,39,Female,Central,35681.2,1.5,Yes,Ignored,6,2,6,1.9,12.2,2133.95,13,164.15,0.463,2.9,0,No,Mobile App,19,No
CUST10785,51,Female,South,54634.56,3.2,Yes,Ignored,5,1,4,8.7,88.4,182.01,8,22.75,0.154,6.9,1,No,Online,9,No
CUST10423,50,Female,South,24923.77,9,No,Responded,7,1,7,0.7,53.1,847.78,10,84.78,0.427,6.5,0,Yes,In-Store,138,Yes
CUST11123,24,Male,North,54214.22,0.9,Yes,Ignored,3,1,6,2.9,59.7,1050.16,13,80.78,0.487,6.9,1,Yes,Mobile App,26,No
CUST10953,55,Female,West,83513.6,2.9,No,Responded,5,2,5,2.7,31.6,858.92,8,107.36,0.159,7.8,2,No,Online,1,No
CUST10461,38,Female,East,70448.22,10.2,Yes,Unsubscribed,7,2,6,2.6,66,904.09,13,69.55,0.344,6.3,0,Yes,Online,69,No
CUST10849,32,Male,East,50351.64,1,No,Responded,4,1,6,2,22,822.03,7,117.43,,5.8,3,No,Online,40,No
CUST10000,44,Male,West,44376.72,0.6,Yes,Responded,5,1,8,3.3,12.7,1076.05,12,89.67,0.17,5.8,1,No,Online,37,No
CUST10768,30,Male,North,27747.07,0.8,No,Unsubscribed,7,2,3,3.7,21.3,1469.61,6,244.93,0.249,5.2,0,No,Mobile App,22,Yes
CUST11093,39,Male,North,24582.72,0.3,Yes,Ignored,7,1,11,11,83.4,568.81,6,94.8,0.268,6.9,1,No,Online,34,No
CUST10857,44,Female,North,62624.51,3.3,No,Responded,6,3,13,0.1,18.7,544.72,14,38.91,0.21,8.4,2,Yes,Online,15,Yes
CUST11085,43,Male,South,,1.9,Yes,Responded,2,0,10,4.1,13.3,1074.86,9,119.43,0.257,10,1,No,Online,23,No
CUST10646,18,Male,Central,65975.02,0.2,Yes,Ignored,10,2,10,0,79.8,656.54,7,93.79,0.088,5.8,1,No,Online,34,Yes
CUST10656,38,Female,West,25007.47,0.2,Yes,Responded,5,2,6,3.6,78.3,472.09,4,118.02,0.353,5.3,0,Yes,Online,58,No
CUST10888,45,Male,Central,72807.31,0.7,Yes,Ignored,9,2,11,0.9,63.5,971.38,9,107.93,0.386,8.7,6,Yes,Online,2,No
CUST10411,25,Female,South,39250.6,4.7,Yes,Responded,11,4,7,1,3.4,837.65,7,119.66,0.036,5.9,0,No,Online,15,No
CUST10322,28,Female,West,88399.42,10.3,No,Unsubscribed,5,2,4,7.6,22.6,1291.05,10,129.1,0.155,8.7,1,No,Online,81,No
CUST10001,36,Female,East,41582.62,0.5,Yes,Responded,10,4,9,2,11.3,921.84,12,76.82,0.408,4.4,1,No,Online,36,No
CUST10671,18,Male,North,41937.16,2.7,No,Ignored,6,4,9,1.1,82.7,825.05,11,75,0.177,7.3,2,No,Online,13,No
CUST10435,39,Female,South,42785.44,3.3,Yes,Unsubscribed,5,1,4,0.9,95.3,397.66,10,39.77,0.306,4.8,1,No,Online,8,No
CUST10452,26,Male,East,105684.64,8.3,Yes,Ignored,4,2,12,1.3,23.5,829.12,9,92.12,0.255,7.2,3,No,Online,140,No
CUST10038,22,FEMALE,Central,82483.96,9.3,Yes,Responded,8,5,7,4,75.3,847.32,9,94.15,0.291,5.5,2,Yes,Mobile App,76,No
CUST10183,44,FEMALE,West,29357.83,9.4,Yes,Ignored,4,1,14,21.4,34.9,1375.33,8,171.92,0.149,6.9,2,No,Mobile App,15,No
CUST10217,35,Male,West,69250.82,9.4,no,Ignored,1,0,10,3.3,47.5,516.44,6,86.07,0.207,9.3,2,No,Online,9,No
CUST10655,39,Male,South,,4.2,Yes,Ignored,5,2,4,0.3,25.7,1066.86,16,66.68,0.298,,1,Yes,Mobile App,9,No
CUST10306,53,Female,West,87150.18,2.8,No,Responded,6,1,7,0.9,,709.91,11,64.54,0.088,2.7,0,Yes,In-Store,69,No
CUST11115,42,Female,South,58128.31,0,Yes,Ignored,2,1,5,,97.6,1357.35,17,79.84,0.143,6.3,1,No,Online,33,No
CUST10549,31,Female,North,82257.23,4.4,Yes,Unsubscribed,5,3,8,0.9,51.1,1863.84,5,372.77,0.087,8.1,1,Yes,Online,21,No
CUST10313,48,Female,North,94290.88,2.7,Yes,Ignored,7,3,17,7.1,68.5,1084.29,9,120.48,0.095,7.3,0,No,Online,25,No
CUST10840,37,Female,North,36003.47,3.3,Yes,Responded,6,1,9,9.5,47.6,804.29,13,61.87,0.121,5,2,No,Online,11,No
CUST10331,27,Female,Central,51426.77,3.4,Yes,Responded,6,1,4,7.3,53,1135.63,11,103.24,0.111,5,1,No,Online,77,Yes
CUST10036,41,Other,Central,30352.24,2.2,Yes,Responded,4,2,7,3.8,55,1045.31,6,174.22,0.259,8,2,No,In-Store,48,No
CUST10993,30,Female,West,55745.18,3.4,No,Responded,4,1,7,2.2,89.3,406.77,12,33.9,0.085,9.5,1,No,In-Store,30,No
CUST11103,36,Male,North,39624.4,4.3,Yes,Responded,3,1,7,,36.8,1225.82,13,94.29,,5.9,3,Yes,Mobile App,2,No
CUST10829,35,Female,East,,6.6,Yes,Ignored,14,3,8,0.2,64.1,1052.52,13,80.96,0.271,6.6,1,Yes,Mobile App,38,No
CUST10937,47,Other,East,70198.56,3.9,No,Unsubscribed,6,3,7,9.8,10.1,936.68,7,133.81,0.527,7.3,1,Yes,Online,4,Yes
CUST10738,58,Other,South,91402.52,3.9,No,Ignored,4,1,5,5.3,22.7,981.66,9,109.07,,6.8,3,Yes,Online,133,No
CUST10577,47,Female,West,56333.22,0.2,No,Ignored,6,2,2,7.3,28.7,2173.15,10,217.32,0.374,8.4,0,No,Mobile App,1,No
CUST10433,47,Female,South,100446,0.8,Yes,Ignored,6,1,8,2.8,40.5,954.2,6,159.03,0.704,6.3,1,No,Mobile App,46,No
CUST10163,28,Male,North,46187.48,0.3,No,Responded,4,1,3,0.7,70.1,528.33,16,33.02,0.072,8.1,3,No,Mobile App,2,No
CUST10263,26,Female,South,73165.81,0.3,Yes,Ignored,8,1,10,3,22.8,585.37,14,41.81,0.52,5.9,2,Yes,Online,8,No
CUST10231,41,Female,Central,37469.8,1.9,Yes,Responded,4,1,10,1.6,9.7,896.5,10,89.65,0.133,6.8,1,No,Online,43,No
CUST10302,47,Male,North,92958.8,0.8,No,Ignored,5,2,11,0.9,50.6,1588.09,11,144.37,0.374,7.8,1,No,In-Store,45,Yes
CUST10175,48,Male,North,82352.59,,No,Ignored,7,2,7,2.7,39.4,850.45,17,50.03,0.147,5.9,0,No,In-Store,3,No
CUST11185,49,Other,South,93316.92,1.2,Yes,Ignored,9,6,6,0.9,79.4,558.58,12,46.55,0.135,7.3,1,No,Online,54,Yes
CUST10149,42,Male,South,81437.44,9.4,Yes,Unsubscribed,4,2,8,1,41.7,821.54,8,102.69,0.25,7.6,2,No,Mobile App,75,No
CUST11155,50,Male,South,,4.6,Yes,Responded,5,1,13,6.9,94.7,698.46,12,58.21,0.15,,3,No,Online,45,Yes
CUST10071,56,Female,South,39063.41,9.8,Yes,Ignored,5,1,9,1.6,69.5,1114.34,2,557.17,0.157,,1,No,Mobile App,5,No
CUST10168,35,Male,West,67780.39,1.6,Yes,Responded,10,1,8,6.7,46,630.72,7,90.1,0.329,9.2,1,No,In-Store,37,No
CUST10455,28,Male,Central,47421.15,7.4,Yes,Ignored,7,1,7,0.9,72.6,502.88,7,71.84,0.415,7.5,4,No,In-Store,2,No
CUST10089,44,Male,North,59554,3,No,Ignored,6,1,6,3.1,95.5,466.62,9,51.85,0.33,9.5,1,No,In-Store,5,No
CUST10117,24,Female,East,108150.44,7.3,No,Ignored,5,4,14,1.3,57.7,718.23,6,119.7,0.459,6.1,2,No,In-Store,59,Yes
CUST10944,60,Female,West,37637.7,8.1,No,Unsubscribed,4,1,9,0.2,68.3,3443.06,3,1147.69,,9.4,3,Yes,Mobile App,144,Yes
CUST10321,45,Female,West,65072.25,0.1,Yes,Ignored,6,2,5,6.2,31.4,624.82,14,44.63,0.169,6.4,0,No,Online,39,Yes
CUST10911,41,Male,Central,50104.27,4.3,Yes,Ignored,6,1,14,1.1,89.7,918.93,10,91.89,0.277,5.6,1,No,Mobile App,43,Yes
CUST10459,24,Female,West,71125.12,1.1,No,Responded,7,1,13,4.9,33.8,1576.55,9,175.17,0.459,8,1,No,Mobile App,71,No
CUST11178,26,Male,East,171778.42,6.2,Yes,Responded,6,3,10,1.9,46.5,1515.26,14,108.23,0.539,4.3,0,Yes,Online,81,No
CUST10780,40,Female,Central,35801.08,3.7,No,Ignored,3,1,5,3.2,23,1860.75,1,1860.75,0.452,3.9,1,Yes,Online,209,Yes
CUST10859,46,Male,South,42580.87,,Yes,Unsubscribed,10,1,12,3.9,55.6,1466.22,9,162.91,0.529,8.5,3,Yes,Mobile App,12,No
CUST11017,32,Male,South,94319.34,5.1,No,Ignored,3,2,7,5.5,76.6,255.22,7,36.46,0.325,3.8,1,Yes,Online,120,Yes
CUST10827,32,Male,South,50586.15,0.3,Yes,Responded,6,3,7,5.7,10.3,1273.44,8,159.18,0.174,5.8,2,Yes,Mobile App,8,No
CUST10270,55,Female,North,127716.09,2.4,Yes,Ignored,9,3,9,2.8,57.8,937.83,7,133.98,0.519,6.3,3,No,In-Store,27,Yes
CUST10111,38,Male,North,61239.73,0.2,No,Responded,4,1,6,4.2,58.9,1291.04,10,129.1,0.175,5.5,0,Yes,Mobile App,15,No
CUST10595,32,Male,North,63113.62,0,No,Responded,5,3,7,2,7.5,1080.83,8,135.1,0.325,5.5,0,No,In-Store,6,No
CUST10516,44,Male,West,45913.89,0.9,Yes,Unsubscribed,3,0,9,10.5,61.6,1128.19,7,161.17,0.497,10,2,Yes,In-Store,27,No
CUST10226,39,Female,South,20673.27,2.4,Yes,Unsubscribed,8,1,6,0.6,50.3,1031.48,8,128.94,0.491,6.5,2,No,In-Store,71,Yes
CUST10496,26,Female,West,74074.38,4.3,Yes,Ignored,5,1,5,2.4,78.9,547.04,8,68.38,0.329,5.9,1,No,Mobile App,6,No
CUST10498,27,Male,East,61309.88,6.9,Yes,Ignored,6,0,6,9.6,99.2,868.16,13,66.78,0.262,5.8,1,Yes,In-Store,3,No
CUST10906,22,Female,North,69861.1,0,No,Ignored,2,1,11,5.6,55.5,1213.09,7,173.3,0.517,6.6,3,No,Mobile App,15,No
CUST11014,59,Male,East,44907.08,3.3,Yes,Ignored,5,1,7,1.5,64.3,522.68,11,47.52,0.514,4.7,1,No,Online,19,No
CUST10195,43,Male,West,32760.05,0.3,Yes,Ignored,3,0,14,,88,1969.7,3,656.57,0.802,8.4,0,No,Online,24,No
CUST10336,28,Male,West,88561.17,1.5,no,Responded,2,1,3,0.9,92.1,946.15,10,94.62,0.126,7.5,1,Yes,Online,124,No
CUST10970,40,Female,South,59948.66,0.2,No,Ignored,5,1,8,0,88,840.38,12,70.03,0.275,7.3,3,Yes,Online,25,No
CUST10856,28,Female,North,132495.8,1.5,No,Ignored,8,1,7,2.5,4.6,764.15,7,109.16,0.446,2.5,4,No,In-Store,6,Yes
CUST10701,51,Male,North,41682.49,8.1,Yes,Responded,4,3,7,4.9,53.7,924.78,8,115.6,0.473,6.4,2,No,In-Store,166,Yes
CUST10137,34,Female,Central,43443.92,5.6,Yes,Responded,6,2,8,9.9,,872.42,6,145.4,0.094,6.2,0,Yes,Online,27,Yes
CUST10793,23,Male,West,20814.95,1.6,yes,Ignored,6,4,8,10.6,24.5,1138.48,14,81.32,0.595,5,0,Yes,In-Store,14,Yes
CUST10528,41,Male,West,88006.87,0.5,Yes,Ignored,3,0,8,1.2,43.5,788.19,12,65.68,0.792,10,0,No,In-Store,34,No
CUST10507,28,Female,North,108500.53,2.3,Yes,Ignored,6,2,9,0.8,89.9,623.58,8,77.95,0.217,7.2,2,No,Online,45,No
CUST10709,58,Male,West,88923.55,1.8,Yes,Unsubscribed,3,2,12,3.7,96.6,1028.73,6,171.46,0.356,6.3,2,No,Online,77,Yes
CUST10393,60,Male,Central,,2.6,Yes,Responded,6,1,6,4.7,10.3,2777.86,10,277.79,0.194,6.6,2,Yes,Online,141,No
CUST10382,18,Female,West,23916.57,7.4,No,Ignored,4,1,7,1.2,65.9,442.31,11,40.21,0.476,8.9,1,No,In-Store,22,Yes
CUST10221,18,Male,East,13043.87,2.5,No,Responded,12,2,6,0.7,70.8,1782.47,11,162.04,0.263,4.8,1,No,Online,36,No
CUST10954,37,Female,South,32941.38,0.6,Yes,Unsubscribed,5,3,7,4.1,76.6,1278.67,7,182.67,0.1,7.8,0,No,Online,5,Yes
CUST10677,59,Male,East,17733.56,1.1,Yes,Ignored,3,1,7,1.1,67.6,807.28,10,80.73,0.358,,1,No,Online,80,No
CUST10706,23,Female,Central,,0.5,No,Ignored,7,1,5,0.4,62,1898.55,11,172.6,0.113,,1,No,Mobile App,85,No
CUST10328,45,Female,Central,63605.02,3.8,No,Responded,5,2,4,2.8,25.6,361.77,8,45.22,0.174,,1,No,Mobile App,10,Yes
CUST10012,41,Male,North,53470.26,3.7,Yes,Ignored,8,2,4,0.6,68.8,1155.12,16,72.19,0.254,8.8,0,No,Online,9,No
CUST10980,47,Male,North,41671.12,1.3,Yes,Ignored,3,0,9,1.8,,229.7,9,25.52,0.314,,2,Yes,Mobile App,73,No
CUST10083,32,Male,West,74486.31,2.9,Yes,Ignored,5,2,7,0.6,32,888.41,11,80.76,0.232,9.7,2,Yes,Mobile App,23,No
CUST10206,44,Other,Central,70333.64,6.8,No,Ignored,1,0,7,0.3,21.3,996.13,13,76.63,0.124,5.5,0,Yes,Online,13,No
CUST10103,28,Male,South,89658.23,,No,Unsubscribed,3,1,5,4.6,2.4,1500.4,7,214.34,0.111,7.2,0,Yes,In-Store,6,Yes
CUST10309,36,Male,North,57910.43,6.2,no,Ignored,4,1,9,20.1,77.2,912.85,9,101.43,0.155,9.1,0,No,Online,4,No
CUST10736,41,Male,East,69409.64,1.6,Yes,Ignored,5,1,7,0.2,67.3,1546.32,9,171.81,0.539,6.5,3,No,Online,61,No
CUST11163,18,Female,South,45606.78,1.9,No,Ignored,4,1,6,0.1,50.7,1349.89,2,674.94,0.154,5.6,1,Yes,Mobile App,24,Yes
CUST10180,46,Female,West,53158.81,3.2,No,Responded,9,3,12,0.3,27.1,933.25,9,103.69,0.196,6.7,0,Yes,In-Store,15,No
CUST10837,26,Female,South,48350.39,10.2,Yes,Ignored,4,2,5,6.3,13.2,427.47,4,106.87,0.429,6.7,0,No,Online,59,Yes
CUST11129,42,Male,Central,68600.44,0.6,No,Ignored,7,1,7,8,33,686.45,13,52.8,0.223,7.1,1,No,Online,13,Yes
CUST10497,36,Female,North,34150.29,0.2,No,Ignored,13,3,10,1.2,81,655.64,13,50.43,0.642,8.8,0,No,Online,5,No
CUST10316,46,Other,East,,6.5,Yes,Ignored,4,1,10,0.1,20.3,1770.74,3,590.25,0.24,7.3,0,Yes,Mobile App,14,No
CUST10141,54,Female,West,102661.53,1.3,Yes,Ignored,2,0,9,1.6,87.4,461.77,8,57.72,,8,0,Yes,Mobile App,41,No
CUST10951,42,Male,South,54391.62,2,Yes,Responded,8,5,11,1.7,1.5,557.38,9,61.93,0.134,6.7,0,Yes,Online,8,Yes
CUST10327,47,Female,Central,57028.82,3,Yes,Responded,7,1,7,0.5,72.8,1833.05,5,366.61,0.205,5,2,Yes,Mobile App,2,No
CUST10660,31,Male,South,76285.79,0.7,No,Responded,5,2,8,4,57,1616.05,10,161.6,0.392,7.9,3,No,In-Store,32,Yes
CUST11018,34,Male,East,85531.96,4.8,No,Ignored,7,4,11,8.9,54,733.59,10,73.36,0.388,6.7,0,No,In-Store,3,Yes
CUST10210,45,Male,South,57180.51,5.1,Yes,Responded,6,1,13,6.6,42.1,2240.78,8,280.1,0.309,3.7,0,Yes,Online,8,No
CUST10567,26,Male,West,65225.66,2.2,Yes,Responded,6,2,10,10.1,3.3,1224.97,3,408.32,0.439,7.9,2,Yes,In-Store,18,No
CUST10142,19,Male,South,117126.04,5.2,No,Unsubscribed,4,3,6,1.3,63.3,999.77,6,166.63,0.283,5.8,1,No,Mobile App,6,Yes
CUST10514,31,Female,South,,5.3,No,Responded,10,2,11,13.6,19.8,882.27,10,88.23,0.374,5.4,0,No,Mobile App,38,No
CUST10362,37,Male,East,42854.76,3.8,Yes,Ignored,6,2,8,5,96.5,1400.25,13,107.71,,8.6,2,Yes,Online,2,No
CUST10004,35,Female,South,19654.29,1,No,Ignored,9,4,8,0.9,38.2,491.06,12,40.92,0.423,7.3,1,No,In-Store,7,No
CUST10044,20,Male,East,60938.76,4.3,Yes,Ignored,10,5,7,0.3,28.7,513.99,11,46.73,0.475,4.8,2,Yes,Online,304,Yes
CUST10281,46,Male,East,65614.49,0.1,Yes,Unsubscribed,1,0,7,1.2,23.6,356.25,8,44.53,0.224,4.7,3,Yes,Mobile App,123,Yes
CUST10202,51,Female,West,105770.33,2.4,Yes,Ignored,1,0,3,0.1,55.4,613.71,9,68.19,0.127,6.1,2,No,Online,19,No
CUST11078,56,Male,South,17600.41,0.7,No,Ignored,7,3,9,2.1,90.9,1597.25,11,145.2,0.311,5.7,3,No,In-Store,203,Yes
CUST10358,42,Other,West,80167.82,0.1,Yes,Responded,6,3,9,11.5,44.4,308,12,25.67,0.375,3.4,5,Yes,In-Store,41,No
CUST10563,34,MALE,West,110840.6,2,Yes,Ignored,12,5,3,3.7,88.1,701.7,9,77.97,,8.7,0,Yes,Online,18,No
CUST10972,48,Female,South,84372.77,2.1,Yes,Unsubscribed,15,3,8,7.3,35,1148.12,9,127.57,0.45,6.6,2,No,Online,12,No
CUST10371,44,Male,North,68921,3.8,Yes,Ignored,9,1,3,0.8,34.6,1622.99,9,180.33,0.251,6.5,1,Yes,Online,5,No
CUST10983,37,Female,Central,85022.18,0.6,Yes,Ignored,6,2,8,1.3,68.4,1414.18,6,235.7,0.087,6.9,0,No,Online,47,No
CUST10909,64,Female,East,36372.94,4.4,Yes,Ignored,8,3,6,0.5,61.4,985.38,9,109.49,0.288,2.7,1,No,Online,17,No
